"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","478.995340162869","563.586759838827","633.640315173776","717.866915230894","835.657252484116","919.776688184802","1058.50356090902","1228.9092104006","1450.61965234374","1669.09819990781","2037.55990148865","2272.07780220778","2967.04199623728","3997.84112039422","4353.82435517488","4659.12011498931","5197.80669676619","6335.78762668458","8821.84349179091","9105.13609673044","9465.3797140302","10361.3230580189","9578.11380327871","10425.4068209429","10984.8658284904","11584.6493269017","17111.8537325384","20745.2520919399","25051.8543154389","24813.2993783357","25359.34702031","28925.0415756881","31464.549046228","35765.9140886748","39268.5668686204","43440.3678678967","38436.9263119118","35021.7190917159","31902.7670955137","36026.5560750168","38532.0408752935","33846.4656414342","32289.3505360726","34808.3909176613","37688.7223359406","37217.648727917","35433.988963743","35275.2284312667","39339.2975731826","40855.1756354596","44507.6763859172","48167.9972684965","48603.4766497749","40454.4474578903","38109.4121125573","34567.7456750995","38972.3406391468","38430.2912440159","",
"Kazakhstan","KAZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.46323090376","1512.4850664964","1515.10405895883","1433.46153431139","1320.32162249687","1288.23905213205","1350.3338662339","1445.56941418299","1468.701798334","1130.11359233563","1229.00095844501","1490.92708987166","1658.03078544636","2068.12411808473","2874.28829127649","3771.27895733845","5291.57565018652","6771.41479681885","8513.56464506814","7165.22317483703","9070.48825285747","11634.0019047654","12386.7000029472","13890.6317716835","12807.2606866152","10510.7718884148","7714.84184376024","9030.31880602652","",
"Kenya","KEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","97.6215305792253","94.8352648950132","100.604266651239","104.012736326698","108.558944553156","104.992162299027","118.556354467191","121.380811267573","128.857730659121","134.19373632903","142.497089289351","152.55321925337","174.397614055443","199.694493131703","228.758418156965","241.672321212985","248.240042229379","309.353539010473","351.636742846577","398.036767203758","446.574454322163","405.550967155631","366.274950685333","327.817644909354","326.936462551221","312.196025352328","355.231344690863","377.418462601433","382.022405250168","365.974753542313","366.300890877046","337.122188888886","328.839313699096","223.334800609084","269.248701254959","330.804330184085","427.951267275722","452.984806841831","473.432721195145","421.432884571152","403.979713221115","401.77636117917","395.849351119404","436.687535659748","458.884355149169","519.799934598691","697.006638520849","839.108111670398","916.899251500998","920.081625174945","967.350454885973","987.445396712381","1155.02058271256","1229.10106949388","1335.1231484276","1355.05547100771","1462.50374328664","1594.83492628749","",
"Kyrgyz Republic","KGZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","609.172891237019","575.643974470034","513.035943659476","449.065790188734","372.307810016831","364.226497350785","394.860121460514","376.4296132611","345.138131648451","258.049228785755","279.620424920086","308.408776737328","321.726606346204","380.50733975156","433.234976590867","476.552129968975","543.110702403072","721.768690838857","966.393627185372","871.224389337854","880.037775119109","1123.8831680627","1177.97473487848","1282.43716202467","1279.76978265986","1121.08283510739","1120.66651300848","1220.47349811901","",
"Cambodia","KHM","GDP per capita (current US$)","NY.GDP.PCAP.CD","111.342479726807","109.459474271003","109.479045391078","117.820382551689","123.643191374326","134.304155041423","138.848626403082","144.02556500813","157.214603483787","142.294962948275","102.704327202559","135.884775633632","69.2519061760737","94.3832760505384","78.1318239007355","","","","","","","","","","","","","","","","","","","254.179142533854","270.609163666601","323.009992803963","319.363254408391","304.837993028511","269.054640959116","295.973595726805","302.648996159615","321.226300353441","339.067698447482","362.421378512409","408.610518401118","474.223876626482","539.879152869659","631.675789036191","745.787787261428","738.232668432632","785.692884137826","882.49014616105","951.111231127353","1013.66595249507","1093.7620674767","1163.18977018231","1269.90723818939","1384.42318730336","",
"Kiribati","KIR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","279.324700939733","293.67866369308","358.483396677794","591.57260140626","1574.79173174353","998.419710195089","734.401941863524","682.064063310723","784.052345128949","728.475121134018","652.447033879644","687.971663578508","665.989266783779","612.57994168239","657.152244033346","501.931915757358","489.72132081758","499.67645845216","621.900882744431","580.295253332133","549.764385429195","644.710845072179","638.472566794407","619.654573396411","715.167114844734","724.7913054035","842.959139113718","842.281248008607","801.16298050809","832.054794307501","796.793763441361","734.949246079786","826.585504011134","1015.03860509648","1130.60280610635","1214.55666670492","1169.4774003717","1377.53468399644","1432.77743092529","1316.72161396393","1520.87533850854","1736.21199528597","1784.42893079338","1705.56890962812","1626.89387190322","1522.30619477729","1558.88695336363","1594.29287043422","",
"St. Kitts and Nevis","KNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","241.558035198162","243.846410767536","246.077034761384","253.99755348402","268.707287443277","276.220838014664","299.207539180624","353.362985478818","314.641610275419","348.091535995081","363.150272919684","441.055094961327","517.638611999835","545.988319720255","710.898836205865","753.547188082464","681.697977132714","1012.62431791402","1131.13382334122","1353.99734433101","1584.33728475062","1882.21809416453","2011.6411421009","2042.11300553527","2331.39274636626","2642.25268898251","3134.14825118425","3573.03991036089","4207.18138827306","4712.55561176569","5320.53944697502","5377.30737589075","5854.19642049632","6302.98380658534","6965.70122833286","7308.83833006493","7699.40044625817","8544.45776376237","8648.08414203806","9070.96721492614","9554.38125224542","10337.9802615949","10662.9134607856","10280.8174653888","11032.716834322","11884.7778090159","13355.5656709341","14541.8857917436","15762.704462517","15074.2127858059","14904.9484156759","15742.9552936912","15219.1976045753","15977.2838291318","17061.3029555747","17247.1708567339","17492.8071947287","17924.0654643767","",
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.236636232018","93.8162086410158","106.133999009007","146.294590315099","123.588455464345","108.703823210388","133.449807989201","161.115764840224","198.365658261865","243.334402146913","279.125197454549","300.76483709829","323.596152478603","405.882926555188","561.567186843879","615.201418511544","830.699185095442","1050.89800282101","1398.47875560986","1773.52684643992","1704.46973929845","1870.33873422646","1977.64163551842","2180.49484423721","2390.67315173803","2457.32799701385","2803.36876362782","3510.99001977434","4686.13732510412","5736.9038072645","6516.30575938957","7523.47700161843","8001.54099186249","8740.9456025724","10205.8074659925","12332.9793517745","13137.9080701614","12131.8747042592","8085.32352838328","10409.3268882433","11947.5791282061","11252.9075540783","12782.5255346669","14209.3885192557","15907.6658340352","18639.5222053842","20888.3801505326","23060.7078836716","20430.6394600807","18291.9195978633","22086.9529193201","24079.788523886","24358.7821758226","25890.0186698906","27811.36638377","27105.076226264","27608.2474287116","29742.8388613471","",
"Kuwait","KWT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","4429.17110657561","4556.46306498814","4217.38083851017","4194.56947244816","4007.2581875182","3848.56973886819","4843.54883600235","5208.49536503469","5952.86179572424","13478.7689453488","11731.5533356704","12056.1517088533","12217.2224891393","12626.9926144169","19040.0424849006","20868.7421570256","17364.3994774933","14277.6271311316","13203.171317732","13103.5544480273","12330.4736421466","9750.9029674495","11512.0544373981","10148.9160790612","11594.1374194245","8776.74134437874","5407.9697828972","","","","16882.4214606658","19300.8614374536","17696.1387554976","14126.8750953342","15391.3457364003","18389.384328289","16540.9676143149","17789.419812619","22071.5696085573","26921.0827767441","35490.2613236708","42717.557253307","45793.9761439148","55571.9980595751","37567.3012105962","38497.6169579293","48268.5912045543","51264.0713358672","48399.8078177184","42996.3152212942","29109.0687433547","27368.2866787596","29040.3637091117","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","284.208834600635","288.731424417368","320.937182588511","346.456853403574","348.914345519563","358.229442744407","393.074938533223","416.543408480806","436.973719076198","466.581356381529","504.587784859271","552.693761724285","620.510619279415","763.093575410641","982.360827936708","1121.44439874334","1236.50892970067","1314.13575323717","1476.51726895","1706.63655566472","2015.13935200981","2304.79308842574","2078.61087753764","1704.95985101478","1756.80619542174","1758.46607444413","1669.25088626988","1732.44146989406","1920.02321087719","2218.18128953275","2429.44484233491","2922.56334409605","2541.55998277379","2956.59675397689","3357.22331502077","3526.2171459113","3775.70751698295","4082.03887491528","4035.900748012","3517.31158282912","3910.12465213168","3782.22569090796","3617.25692466204","3574.30255757458","4021.20015297402","4826.0209075735","5593.11579917845","6526.30128980235","7494.62543383388","6945.77020117028","8537.47723787584","9514.01589657565","9440.55825674753","9553.44271777029","9736.74026333593","7887.48545998273","7625.33338808333","8346.41265343321","",
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","489.948727063378","641.738631479384","468.324170562282","278.41939086701","148.984407685973","172.541426822536","203.255969785383","234.719369360019","250.492229217219","287.187592933953","325.629241773199","363.471618271691","377.97125590484","345.496943120567","248.541398375164","277.495102820575","324.845049645308","326.640843433211","319.827058448336","362.625295771488","417.751656096427","475.416469486973","590.30131077706","709.767087046745","899.495078724883","948.127642147914","1141.12711507419","1381.42560554543","1588.63314741682","1838.80601992314","2017.58778126205","2159.43315209405","2338.69215683656","2457.37741397281","",
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1241.68428883939","1015.46499678138","1050.11785130457","1704.07987196068","2070.82386059319","2737.72637027617","3226.98782035389","3863.26191997937","4457.96016010293","5093.29074535745","5538.68028286956","5509.34642947816","5334.90332854286","5253.12259942488","5436.5952231029","5425.66907030169","5473.4810200453","5390.20813403708","5434.2524815957","6086.79540993977","7109.5131628517","8480.98876156677","8858.28397217732","8734.18918518532","8959.25847100454","8807.90133514273","8660.03692753065","8529.51366007737","8571.1262475123","8808.58944759405","",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302.996475672572","302.895358680259","302.658003312587","240.033399299731","282.393919684273","290.994502074371","331.473251974769","390.841610369913","471.199371661371","463.855965376615","506.063004590787","589.165014605052","650.71362072029","715.53704589819","716.052908657476","706.059465897239","710.436009357099","694.319582848856","",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.32150398511","7040.70192411183","7284.74799106914","6446.93313558656","5892.46225570148","5161.68334189342","5537.18381611161","5999.02665056973","5244.8803103149","6821.31251933351","7145.62849363423","6269.58012312628","3705.44263810764","4676.96750257125","5806.08360358565","8171.36165082884","9344.98751794529","11308.5666057964","14396.0486485106","10296.9735275996","12120.5621692062","5602.54943425492","13209.1407809781","10571.8507632837","6631.52904725951","4465.49036623447","4166.63052895261","5978.04292565728","",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","817.462575132852","937.759228218843","1118.09964456674","1306.47885156211","1480.78830413269","1590.61513598548","1691.67538458289","1837.15350546742","2004.8960063704","2350.04228451934","2552.87225650792","2862.2481031877","3188.85229916433","3733.97544435198","3900.91887029585","4230.51089842705","4254.57071322707","4386.49641262432","4630.04220455051","4728.10871594797","4769.3415719573","5114.58649917878","5307.1127284323","5310.8799437798","5036.47235684796","5034.43387554853","5485.33605014506","5878.14285000127","6203.53629341865","6855.10376313063","7634.74611094285","7576.68233769758","7384.2702498314","8008.19716459999","8272.39454697","8216.01552363127","8367.27621963304","8596.35169828401","9155.65332835064","9188.41275339885","9715.194785938","",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","369.745071867377","380.884754181173","423.879011405965","416.184855481056","451.351712978151","468.466656931982","500.475563256718","500.605681832475","525.724345459057","574.054581058891","609.401511903336","664.178856310161","727.95816681453","930.277024383487","1180.05336794632","1206.71045772215","1309.67971182161","1406.74014442606","1561.33467310337","1820.27708203895","2144.31519830247","2419.18525453847","2208.81434385931","1906.41122401185","1885.25889540197","1902.52219353891","1878.54025538811","1944.80222060218","2150.98044485195","2304.30711418786","2648.21878064857","3198.51954520518","2969.56061848965","3355.38595875492","3768.52062308252","3951.70722914927","4206.81683037959","4539.15684176607","4509.97060405352","4008.84736844637","4358.72576592334","4205.67739070722","3723.24850388278","3754.47850947775","4271.46240417726","5098.87187333104","5900.66251572713","6865.65935574852","7881.11061238396","7316.71869212846","8964.83387933121","10075.4497854025","10062.7446221424","10194.6127946604","10278.2408909878","8742.39429797637","8442.55109617619","9271.59222370615","",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","292.76168715673","288.690978897124","280.013887191067","256.380580560115","248.829394851716","271.055833827307","287.218916322689","305.952479220938","307.91675757067","306.982145242769","312.081565969848","306.883146426273","270.810222896545","262.64347528259","237.596099010285","263.949228998256","282.866298091431","291.255481361213","290.818571350581","286.794575447243","316.676279098422","294.296247049179","311.544936963728","344.687405355932","386.001252542504","442.436967627622","505.960464339626","591.882540351614","717.882974739848","703.304628986775","786.86968749503","887.309724015395","925.707287595772","980.493392960988","1039.92318090435","1005.1731239519","984.056307447474","1072.6656009011","",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","357.462438393227","364.339670052202","343.27162148748","314.722935391365","311.262542156074","323.262977215514","317.260256272409","327.820112083279","314.702650463295","334.684218540827","336.02647346454","296.442960894444","284.201971499407","227.477671525841","251.68125919102","277.466660140965","280.922962895012","284.937718472235","282.135368019868","319.345862659523","293.938162823769","302.879078675393","320.792078138284","357.171643117191","395.340621572344","430.298659579031","501.195934478049","591.121803920864","605.860960962268","643.024588500379","710.161979108155","748.670406973586","801.948072592575","837.975088090407","803.12671748006","758.473823818179","787.661451412436","",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.93066849034","4827.79288281065","5640.46431359638","7354.1023679927","8441.04784221178","10514.9999648839","11389.0277948944","12418.0145770778","17503.3321341952","19773.6735172943","20671.9985934182","19511.0849054699","19690.3764464683","19579.0812574857","18607.8766208979","19410.7567070432","28315.839543759","37869.3384518914","41351.0471976353","39426.9340981611","49447.4637201217","50987.7704519446","55300.4681580837","55921.1368619836","64156.7010598225","78761.7615979255","79937.2147622405","72190.7905862245","76641.055196248","81116.4391651111","74624.5599589883","74005.0104482361","79035.5347913764","89469.7508674513","99848.6150412484","104994.018301942","113983.16776211","130267.243270796","142973.83089993","125945.00962441","141165.082856705","158283.076259582","149295.646043634","173528.150454463","179308.075615568","167590.608271984","164993.194162086","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779549586437","142.838043488907","138.536546921368","117.071944087632","120.714325729079","152.852634180917","153.898547937351","159.50585456911","150.896568653069","160.91292408522","183.927235822588","185.859583162175","196.422268288335","216.994123265264","264.745235713132","275.627318757405","256.288215089994","287.56612939651","188.062557282096","227.513749756247","267.668292352396","289.12008838405","307.612346565627","328.605478861338","378.86746666017","369.501628575396","390.259145115206","401.380898337015","413.357034521042","408.356313601458","463.513225708939","513.144293360121","546.937048306994","576.659274878361","647.440540364366","714.068677517709","756.458066638405","816.816485786089","850.53185914567","838.622394421931","869.495692083353","832.745140199694","867.6360436681","982.641882183568","1066.58848423983","1250.00479113413","1437.70197415321","1632.96113096867","2041.21905317019","2095.4439682866","2808.43439175677","3214.0141948071","3350.52187587961","3610.28936304974","3819.25352973761","3844.51400786016","3857.35131931132","4073.73651945177","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","125.732479084076","110.959223402801","115.670641127471","121.192160160386","131.729548765268","142.745522559653","144.728213596458","150.016466298578","174.82467286326","218.092396574519","235.179514999656","248.030721334818","277.711461076416","304.052458999638","338.197865636496","410.260179877835","498.915092234077","483.760630054046","440.535035227471","417.170725371187","430.178340229568","433.718244917906","459.852758862919","467.767502390582","460.608626783923","483.373850525245","451.426183907831","460.845434811827","453.449904825425","486.860534310768","535.573022952754","575.532433029348","583.343247783884","517.560086029073","552.394140276218","570.559630959174","568.101135905508","602.65247342339","680.273403160783","768.168073178987","877.235900313391","1037.55826166526","1251.73107691502","1383.62597818407","1392.8700645557","1680.63677484143","1870.07196472268","1932.20386008523","1988.37032722425","2063.06433665681","2019.85222753965","2071.07499732973","2209.06265384091","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","134.094250100584","127.466420862631","130.549313703642","142.050859498044","151.495190898851","163.011144719676","165.076343874706","168.291243957044","173.362785931118","188.275151183356","202.904576928607","213.982102406208","234.815356121617","286.559264843239","356.050026664804","396.732903537132","422.658476914732","466.323230989989","497.583162618884","580.091586497234","669.494885948003","743.760949072323","718.400314046504","672.492854345201","677.942451791688","698.33584396837","703.331534131998","707.200966110088","743.99556182074","766.703966373803","835.338932765477","864.16389436679","829.733579319001","868.316727605813","924.13217005198","1023.18353704543","1101.90572724388","1147.23849985918","1094.25523273163","1053.66840821173","1138.26581691336","1139.04142001943","1180.95532325354","1309.22756214397","1530.80039129106","1800.76477930052","2116.03543361943","2587.5948219165","3062.38989154847","2955.14749762216","3535.21482671877","4115.79103593632","4338.01481392423","4543.16987156799","4658.59366440385","4345.9685674684","4312.26883423138","4670.29123016073","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.6055353025475","41.201213687709","47.4502225384491","52.3443123037362","56.712943367571","58.7785664104531","59.5447476939649","60.998541226155","61.972091632277","65.1835009030367","66.539494920377","72.5324911667731","75.1768325287805","110.241719191952","134.222128698862","129.980848714594","125.159968769149","159.652648960968","214.387669482572","227.266332473587","329.406493519386","323.131104784611","253.202044090059","274.169466995148","231.005203286424","182.467308985456","212.594959401322","264.035014128367","303.425601400866","314.338815125946","371.844238710688","430.909677153263","498.484477787737","491.420534143218","506.997778391244","568.816383775527","529.366960661365","551.241058810051","506.994604896872","493.249377400589","474.819790600388","437.819015426502","407.80939071857","603.636278327567","781.514595393181","862.946308366279","915.775748629971","865.799330202721","879.298274200951","878.165423386524","1157.34109192083","1350.64325215722","1281.6115077407","1192.99876553274","1218.46610643407","1154.35521879082","1054.26875375922","1154.44424617304","",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","166.659370480192","153.565630987386","159.007742083059","168.410534022908","181.719098595861","198.221716080562","214.869127547334","212.19565316301","211.770297256742","231.162649115102","256.459166844529","278.964158690194","313.278991098633","389.887975191198","450.436604585055","486.475538527126","522.378020273291","597.470263543001","613.60419901441","722.701306295443","807.918157501673","844.478359040612","851.021790808056","774.854303934222","804.332390208788","847.452270497401","887.819433474554","921.34902522231","999.384459491209","1043.46474271503","1098.2906969577","1193.44710703759","1102.51802047565","1131.4100830936","1275.30696686937","1541.29867896818","1682.71145434018","1744.81301855091","1664.52768164358","1524.9393967901","1662.18564947544","1705.63527957147","1794.56626496799","2032.84754663797","2428.18932741263","2912.0397150439","3492.39848391681","4373.59741743006","5403.87442272204","5191.61129692289","6191.18289518745","7503.75961487086","7979.77466643614","8551.76802885617","8807.92049146415","8201.9702739585","8155.85720587355","8980.59249797762","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2168.79609901209","2328.15380783134","2830.73753338088","3166.89564814117","3113.54642795619","3297.35470084107","3530.14733731891","4146.98792783931","5505.5356688311","6706.96699843928","7863.16200865166","9240.64254797441","12297.9153480396","14961.5681759187","11837.3910271086","11984.8685698823","14357.7352289471","14341.1816279932","15693.7867282599","16545.1226673996","14291.9064174959","14982.5330474739","16809.6482569674","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54038678192","4591.74750313366","5680.12989532948","7709.72938687607","9282.80810887343","9008.02789044613","9825.23826640452","10855.9818571963","13493.8525825209","15740.2874970898","17113.842251689","14324.8919710957","13034.8116600784","12810.2188335898","12554.4171841488","12921.9584210817","18789.6570759228","23234.566578981","26108.3439636069","27556.3635885832","34645.1432443401","37007.4387468692","40965.7443180141","41479.0872043957","45481.8922019757","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","118823.648368575","100428.367962681","101305.527723083","104498.738671031","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.27085390582","2429.59108523599","2682.3164526783","2977.14877212025","3151.3258016971","3352.7312961928","3572.80513022012","4132.34920689811","5134.90569397268","6351.08012547156","7558.74200622923","9667.97570008021","14044.0158891923","16348.53120679","12219.3737898048","11326.2194746243","13702.6894696051","13822.8055940347","15032.2820131489","15716.3690672011","13639.6941197963","14133.6829488022","15684.558518649","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4499.88707067295","4296.93277135415","4751.15776392207","4756.40936486794","5132.27654292765","6297.12747533448","7071.97349539123","8060.21822756349","9364.90931361292","10558.217835651","13460.8841328512","15189.9807215212","16578.0618374988","18139.1962295726","18097.4006118392","17957.9463796762","16451.3386377369","15505.2787451867","15702.8555275752","15547.8735275484","16312.6377158653","17809.5981547644","22453.1923456372","25058.5359342937","29979.8544741413","36402.5605083473","40667.8842333195","40881.3806423831","52374.7944457228","66813.3497409986","76496.3661850194","89524.8443607146","94004.3898288491","75484.2865809425","74017.1847105799","80892.8213291687","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.924091336756","181.183703096042","196.534112346045","201.26936560216","206.465152226178","196.342203677819","202.900886066332","212.810684951698","232.198578735179","246.088042821043","265.267153448753","302.598394367746","364.622368608659","438.916408544994","502.544832943967","523.837337002332","589.700107870174","689.381855884491","808.541482539482","1077.24294157105","860.468325848711","835.140189544994","748.866787113193","667.3331805736","659.833501846024","838.433571100866","918.628862593953","1063.760775125","1068.32571441505","1202.56753069507","1263.06008041861","1295.42263160967","1195.59532216817","1322.87040005601","1428.06618232968","1556.78638736535","1393.2241492985","1469.03194509681","1444.98905464046","1332.3823579804","1336.77537620669","1413.75717607014","1721.97386302934","1948.81227479981","2013.75555926972","2191.47856747356","2494.35355249125","2884.94776014542","2861.55400466683","2834.20471989688","3039.91601555658","2904.74672773209","3111.76288654102","3160.25085089016","2863.88709856212","2885.48753086285","3022.92792018978","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13813.3005043321","16733.6216056562","21422.8411604046","22707.4560380278","28254.2760735621","28810.8730139508","31432.8694404664","38353.8059335114","45838.162283149","51528.5472297299","44366.2945632425","41385.3559144016","38887.7658307479","36381.6973993699","37553.3579511557","52174.8420590819","63043.1782276345","68434.2283934534","68576.5847162541","84286.6963501872","83732.7011392096","91654.1205424566","85421.7274862181","89404.0751071949","101993.121603593","101328.795202508","90882.9228181873","93093.2595599842","91383.9404926131","82534.8736232049","82552.5667888765","89061.0513003609","108978.488859683","123382.015835263","124374.268480984","133195.429339283","167124.740985109","180640.125114827","149221.361937107","144569.175786448","162155.498619113","152000.362069501","172588.877782501","185152.527227439","163369.070802496","168010.91489102","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.988491035178","462.169749370198","528.180434400879","465.053966361478","321.026223292627","354.003798172847","407.734844549116","458.677816836312","548.289686690501","720.940932072135","831.205286210574","950.648204362747","1230.43468472032","1695.97281114375","1525.52611882763","1631.53583179532","1970.57137253336","2046.53678665109","2243.99017795909","2244.75530830835","1832.49519441526","1913.23741416708","2290.23514961625","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99303602155","133.847581549068","138.119849134424","138.407165710075","142.659339874214","144.484654967511","152.107820130995","157.476387051335","165.478455065697","165.011573016693","169.070560105029","177.498409996047","193.128554834597","231.436185504653","261.03534138606","302.149467628563","280.679038857192","294.933988153902","324.384495709068","408.937427733313","463.731466024124","400.705603052702","381.865801322053","369.472871424721","300.534090569938","283.985803389459","314.746051106988","240.955452416246","223.011276381555","221.682033013421","265.676118926057","222.15374431496","245.864316227243","265.934507379578","227.836905482236","234.494058207896","287.356559593887","247.129410232435","252.465205803687","243.252751462484","245.939065850803","278.555703176672","262.285948115461","316.799896490486","245.123587583262","274.819702299258","292.150744287583","377.848292823497","470.733254004499","415.689322591492","412.730934137725","454.963463976433","443.906100111531","461.723072174234","452.463192574895","402.088311769817","401.742265413689","449.722381894452","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.103520907538","273.165931336459","282.041914530386","327.915053834531","598.533755113558","670.517512813769","722.673996354079","695.481481642856","803.346967910565","875.068206699548","963.595659949385","1064.04368447525","1206.03479640107","1329.40679593567","1432.51654606622","1570.31570504901","1736.73519514906","1923.08618817115","2006.25690965681","2146.71803679222","2226.72172907378","3031.69993959485","3047.59190870453","3481.43521433015","3952.12198355148","3648.78005463624","4811.66746787284","5559.50683172405","6583.45124965947","6615.76377781727","7100.40589910181","7395.68779981626","7473.19562949108","8291.48529494197","9056.65343979878","9821.69057441832","10319.0971600694","11151.069206829","",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","246.58905089972","266.831169016993","298.539850516383","334.932989480466","398.634696721049","521.075524432738","919.706443016401","976.101456265681","1177.75503504396","1325.72788664288","1366.66072564238","1731.06689666189","2164.8776665038","2160.81502524782","2094.36004539101","2060.39481826617","2021.9179775215","1989.77282471784","1975.34390386289","1761.85122198604","1699.31653472611","1701.34319099508","2151.39381014147","2111.82285784806","2261.0210928233","2225.34427390517","2269.47917550648","2470.2255677143","2739.13157123598","2785.21587044247","2653.90179773778","2787.09579116537","3049.34534607524","3003.19589333443","2936.07891000777","3245.96878826239","3717.05978228084","4385.48706144794","5027.33422625199","5834.17720486199","7117.49282663437","6229.03127473808","7127.09250019367","8276.50089060738","8832.86401345067","8604.30364458839","8477.61252337147","7339.7703304889","7227.7065572158","7373.77969539543","",
